date,p,wisp_24
2006-07-31,0.171292857142857,3.25229366584139
2006-08-01,0,1.04146988406454
2006-08-02,0.156992857142857,3.81944522377707
2006-08-03,0.018521428571429,3.91747798591736
2006-08-04,0.50745,4.22776199266694
2006-08-05,0.645614285714286,5.13346379520774
2006-08-06,0.893871428571429,4.97266536967445
2006-08-07,0.7446,6.47732536608127
2006-08-08,0.917085714285714,7.64519622845588
2006-08-09,0.56065,4.73219547916286
2006-08-10,0.0493,2.84395177468933
2006-08-11,0.473314285714286,4.11321545884648
2006-08-12,0.003128571428571,2.29283788103431
2006-08-13,0.001657142857143,1.5472565247387
2006-08-14,0.078992857142857,2.56678175441108
2006-08-15,0.104407142857143,4.95625084778808
2006-08-16,0.987271428571428,6.54930733364361
2006-08-17,0.064578571428571,4.4530447319903
2006-08-18,0.7417,5.61866690712026
2006-08-19,0.001164285714286,1.93044087550611
2006-08-20,0.295885714285714,2.62795254088623
2006-08-21,0.158907142857143,4.40693562024479
2006-08-22,0.699807142857143,5.67660253665531
2006-08-23,0.18965,4.14405173950931
2006-08-24,0.591707142857143,3.25251309274232
2006-08-25,0.181121428571429,2.64150655942087
2006-08-26,0.060364285714286,2.62498086751034
2006-08-27,0.140278571428571,2.6301701948405
2006-08-28,0.144992857142857,3.73904384193567
2006-08-29,0.791664285714286,7.85844798016409
2006-08-30,0.612535714285714,6.79591341987747
2006-08-31,0.944471428571429,9.18021804088314
2006-09-02,0.029064285714286,1.61982524406113
2006-09-03,0.412771428571429,3.13948589853853
2006-09-04,0.9565,7.66039059953923
2006-09-05,0.531035714285714,6.34763563697018
2006-09-06,0,2.29202655619757
2006-09-07,0.61445,5.03358195782478
2006-09-08,0.984642857142857,6.87531591017765
2006-09-09,0.007671428571429,1.43377123821322
2006-09-10,0.220671428571429,3.21701110602586
2006-09-11,0.448364285714286,3.69072807711088
2006-09-12,0.692192857142857,4.39230435132593
2006-09-13,0.585692857142857,6.1291180302679
2006-09-14,0.696742857142857,6.75599002960868
2006-09-15,0.986571428571428,7.11070059646408
2006-09-16,0.3757,6.32971429738777
2006-09-17,0.219214285714286,6.66251824976248
2006-09-18,0.077407142857143,3.1299466735495
2006-09-19,0.026028571428571,1.28968612736127
2006-09-20,0.313085714285714,5.84346779517097
2006-09-21,0,1.56990033731969
2006-09-22,0.083171428571429,3.05277322407808
2006-09-23,0,1.57938348832305
2006-09-24,0.212764285714286,4.96091761393902
2006-09-25,0.853807142857143,6.74181508851171
2006-09-26,0.014942857142857,3.79560782192958
2006-09-27,0.089,3.19126758369911
2006-09-28,0.1082,2.70104533857306
2006-09-29,0,0.463457358757758
2006-09-30,0,2.73556144848111
2006-10-01,0,1.94024548167064
2006-10-02,0.010157142857143,0.963526498065908
2006-10-03,0.651564285714286,7.89284976679386
2006-10-04,0.624285714285714,5.43064384757955
2006-10-05,0.285742857142857,4.01643855100927
2006-10-06,0.017171428571429,2.47823167192677
2006-10-07,0.436478571428571,5.32475979067355
2006-10-08,0.27615,4.89116806975228
2006-10-09,0.041035714285714,1.77565730749315
2006-10-10,0.127057142857143,2.9113124026047
2006-10-11,0.508357142857143,5.46926178055056
2006-10-12,0.205485714285714,4.42079415210499
2006-10-13,0,1.22173151426457
2006-10-14,0.028435714285714,1.94420779711967
2006-10-15,0.387092857142857,4.21534331966258
2006-10-16,0.276675,4.10421703612953
2006-10-17,0.325914285714286,4.10917356159301
2006-10-18,0.941514285714286,7.01399976706133
2006-10-20,0.907092857142857,7.82350815122774
2006-10-21,0.069471428571429,2.29561961686604
2006-10-22,0.002428571428571,0.736796602763914
2006-10-23,0,2.8683792682034
2006-10-24,0.029285714285714,3.50221393220666
2006-10-25,0,1.77099084215777
2006-10-26,0.442557142857143,6.57455534451103
2006-10-27,0.002328571428571,2.5741451038697
2006-10-28,0.171421428571429,4.10258935582368
2006-10-29,1,9.83738773044909
2006-10-30,0.726392857142857,5.33122208032471
2006-10-31,0.814057142857143,7.30599958586303
2006-11-01,0.38725,8.49591096772059
2006-11-02,1,10.4669185521133
2006-11-03,0.3305,7.85725994883225
2006-11-04,0.079985714285714,7.31017785124232
2006-11-05,0.998707142857143,10.0980641505304
2006-11-06,0.895057142857143,9.33177194103796
2006-11-07,0.034321428571429,2.72241386990022
2006-11-08,0.007742857142857,0.917755853093834
2006-11-09,0.959971428571429,8.277387854068
2006-11-10,0.9264,7.92577216783621
2006-11-11,0.197414285714286,5.13013197812208
2006-11-12,0.8103,9.48861030326256
2006-11-13,0.846514285714286,7.34889703246749
2006-11-14,0.497778571428571,4.9093107208304
2006-11-15,0.024428571428571,1.54758919600748
2006-11-16,0.5966,4.29329174959947
2006-11-17,0.029135714285714,1.63481915842307
2006-11-18,0,1.23405420140671
2006-11-19,0.019242857142857,1.24258497124324
2006-11-20,0.3025,4.10086356810422
2006-11-21,0.4156,5.21495268517686
2006-11-22,0.233107142857143,1.66925977163243
2006-11-23,0,1.03329361873652
2006-11-24,0.167857142857143,5.25339723748265
2006-11-25,0.415671428571429,6.68395811906784
2006-11-26,0.031764285714286,2.01352376088178
2006-11-27,0.0025,0.960346317133161
2006-11-28,0.223192857142857,3.50119899084585
2006-11-29,0.065607142857143,1.75204874606612
2006-11-30,0.012921428571429,3.02975407324843
2006-12-01,0.463057142857143,5.47010433910883
2006-12-02,0.548457142857143,5.96984202198492
2006-12-03,0.04155,3.25165943406302
2006-12-04,0,1.78815266881945
2006-12-05,0.114428571428571,2.6260498752548
2006-12-06,0.365242857142857,5.71498689615534
2006-12-07,0.026128571428571,1.05043406289005
2006-12-08,1,9.07665925313015
2006-12-09,0.424392857142857,7.73739255708825
2006-12-10,0.737621428571429,6.25562802021095
2006-12-11,0,1.58910682781704
2006-12-12,0,2.18268567750199
2006-12-13,0.009392857142857,3.11350262015934
2006-12-14,0.027421428571429,1.45796397140088
2006-12-18,0.199007142857143,5.46369193257084
2006-12-19,0.805442857142857,6.61156469443021
2006-12-20,0.368892857142857,5.12526991045907
2006-12-21,0.17985,4.16762691797331
2006-12-22,0.00155,3.13979104654772
2006-12-23,0.468307142857143,4.47277970858717
2006-12-24,0.11635,1.9775410715061
2006-12-25,0.6476,6.69268728768675
2006-12-26,0.231757142857143,3.09412233207368
2006-12-27,0,1.33900076165665
2006-12-28,0,1.39018922875868
2006-12-29,0.149028571428571,4.66658584717891
2006-12-30,0.242557142857143,5.19578183399116
2006-12-31,0.033085714285714,5.09534519635947
2007-01-01,0.14775,3.38057029799705
2007-01-02,0,2.40673781476478
2007-01-03,0.813478571428571,9.16340798396566
2007-01-04,0.492578571428571,4.19871922424732
2007-01-05,1,9.15628477981863
2007-01-06,0.3857,4.54306065267419
2007-01-07,0.947378571428571,7.93323871855545
2007-01-08,0.059007142857143,2.72296038807172
2007-01-09,0.018478571428571,2.4445912924188
2007-01-10,0.10145,2.35230739140586
2007-01-11,0.533,4.77531981831458
2007-01-12,0.961878571428571,11.9500368331468
2007-01-13,0.982378571428571,8.96945066091541
2007-01-14,0.988592857142857,9.85833706675642
2007-01-15,0,1.36380576538618
2007-01-16,0,1.12438503020054
2007-01-17,0.035914285714286,2.18438548073862
2007-01-18,0.221392857142857,5.67258204963051
2007-01-19,0.827121428571429,4.68282852940962
2007-01-20,0.416142857142857,3.88148102596544
2007-01-21,0.233771428571429,4.35496496789636
2007-01-22,1,4.03762247663857
2007-01-23,0.170107142857143,4.220943789256
2007-01-24,0.999728571428572,7.00984636950702
2007-01-25,0.978464285714286,7.30469417278413
2007-01-26,0,1.26171245982942
2007-01-27,0.99885,10.4860187102078
2007-01-28,0.900692857142857,9.23296619875899
2007-01-29,0.85335,12.2219443586316
2007-01-30,0.939871428571429,8.95690636579937
2007-01-31,0,2.71882277793876
2007-02-01,1,11.3163857370905
2007-02-02,0.387935714285714,4.075107889581
2007-02-03,0.999007142857143,11.3398179631973
2007-02-04,0.8285,7.06763062341188
2007-02-05,0.027721428571429,4.14593776090049
2007-02-06,0.001428571428571,2.27729898302343
2007-02-07,0.054128571428571,1.8248345758885
2007-02-08,0.053485714285714,1.23723314131076
2007-02-09,0.175885714285714,4.05323892678657
2007-02-10,0.162771428571429,4.7500148879177
2007-02-11,0.013714285714286,2.31791720658984
2007-02-12,0.314164285714286,4.38614315027914
2007-02-13,0.85155,9.43492150747663
2007-02-14,0,2.3419661291106
2007-02-15,0.091328571428571,3.9129164255842
2007-02-16,0.799321428571428,6.01322081771556
2007-02-17,0.112807142857143,3.19414012538482
2007-02-18,0.8762,7.15891330251052
2007-02-19,0.277835714285714,3.261602259073
2007-02-20,0,2.19271836081425
2007-02-21,0.021021428571429,2.14337187053907
2007-02-22,0.113942857142857,3.13292903186399
2007-02-23,0,1.27652188214561
2007-02-24,0.789671428571429,7.10916574846615
2007-02-25,0.641435714285714,6.85628085721704
2007-02-26,0.029021428571429,0.886842547691685
2007-02-27,0.893957142857143,8.13075256166472
2007-02-28,0.08335,5.73622598835328
2007-03-01,0.123735714285714,5.14140039336885
2007-03-02,0.762871428571429,6.9060956624057
2007-03-03,0.901714285714286,5.25281826901956
2007-03-04,0.242664285714286,6.989847327309
2007-03-05,0.475835714285714,6.3935742335637
2007-03-06,0.934814285714286,6.68610311946814
2007-03-07,0.823921428571428,7.90569302877416
2007-03-08,0.091842857142857,2.69999003619588
2007-03-09,0.548057142857143,5.99523139432752
2007-03-10,0.754528571428571,6.94900754433572
2007-03-11,0.654842857142857,4.91447244980453
2007-03-12,0,2.17350387483172
2007-03-13,0,1.06370686621569
2007-03-14,0.753971428571429,6.90434640542743
2007-03-15,0.1388,4.36336005597605
2007-03-16,0.016235714285714,2.12022808670004
2007-03-17,0.999614285714286,9.95459655086255
2007-03-18,0.533733333333333,6.48879828323948
2007-03-19,0.047878571428571,3.48259774436696
2007-03-20,0.569957142857143,3.10632501202234
2007-03-21,0.862385714285714,6.50379849101554
2007-03-22,0.146421428571429,2.10684886224206
2007-03-23,0.767171428571429,8.82340621311692
2007-03-24,0.077071428571429,5.37203306314163
2007-03-25,0.440035714285714,5.69589364530174
2007-03-26,0.202942857142857,5.966294061394
2007-03-27,0.062671428571429,3.70824537075814
2007-03-28,0.192207142857143,5.40349389670097
2007-03-29,0.23375,4.93744896448611
2007-03-30,0.152778571428571,4.92594291648009
2007-03-31,0.013828571428571,2.58338532900381
2007-04-01,0.077664285714286,3.74494655873577
2007-04-02,0,2.58274568613147
2007-04-03,0.001492857142857,1.74320345396326
2007-04-04,0,7.29838564401672
2007-04-05,0.11845,3.90444069757269
2007-04-06,0.11845,5.55218490277767
2007-04-07,0.11845,2.11365154658797
2007-04-08,0.11845,4.7651957053037
2007-04-09,0.11845,4.12074203337791
2007-04-10,0.11845,6.86714419791202
2007-04-11,0.11845,3.78431163778746
2007-04-12,0.11845,1.35431345204819
2007-04-13,0.11845,2.50105575612855
2007-04-14,0.11845,0.980777321470437
2007-04-15,0.0557,3.0245423526029
2007-04-16,0,1.95038224277074
2007-04-17,0,1.91796889856787
2007-04-18,0.633735714285714,7.66710230122761
2007-04-19,0.0568,2.34707571432029
2007-04-20,0.563592857142857,6.24652749452573
2007-04-21,0.045078571428571,2.31100419305646
2007-04-22,0,1.60098066402584
2007-04-23,0,3.02150065437116
2007-04-24,0.4197,5.39423628055906
2007-04-25,0.008792857142857,4.43729775445237
2007-04-26,0.190978571428571,5.1123526730907
2007-04-27,0.05665,3.36644310518928
2007-04-28,0.026578571428571,1.8303725085383
2007-04-29,0.757714285714286,7.10269539652823
2007-04-30,0.302121428571429,4.41024613759141
2007-05-01,0.349607142857143,5.7461019746304
2007-05-02,0.01595,1.89071017946088
2007-05-03,0.17485,3.46340505032519
2007-05-04,0.382935714285714,5.19739364415646
2007-05-05,0,2.00462400997057
2007-05-06,0.005378571428571,2.45878981095458
2007-05-07,0.015135714285714,5.33228880757187
2007-05-08,0.728357142857143,9.74114219412199
2007-05-09,0.523228571428571,5.99824903219099
2007-05-10,0.14755,6.41157376318663
2007-05-11,0.4389,5.35539690420495
2007-05-12,0.425521428571429,5.32806592164892
2007-05-13,0.345228571428571,6.45956125392357
2007-05-14,0.0809,3.47409146233651
2007-05-15,0.320535714285714,2.60228226097725
2007-05-16,0.568764285714286,3.96401459019415
2007-05-17,0.2478,4.04554300617365
2007-05-18,0.930685714285714,7.18920520100141
2007-05-19,0.162564285714286,3.12730148291833
2007-05-20,0.062421428571429,3.14789089385155
2007-05-21,0.193914285714286,2.73252694900545
2007-05-22,0.141307142857143,4.71642270901317
2007-05-23,0.746407142857143,5.1140781195962
2007-05-24,0.029907142857143,2.15523797674148
2007-05-25,0.066092857142857,3.63445798422167
2007-05-26,0.434,4.48822523972317
2007-05-27,0.811414285714286,8.07240172748872
2007-05-28,0.330121428571429,7.33088219678737
2007-05-29,0.000692857142857,4.39766320342923
2007-05-30,0.989057142857143,6.98784505634759
2007-05-31,0.031807142857143,1.43354488468374
2007-06-01,0.006114285714286,2.19081597280195
2007-06-02,0.182792857142857,3.04269229048337
2007-06-03,0.264121428571429,4.8536879328332
2007-06-04,0.02645,1.79625288019341
2007-06-05,0.090942857142857,2.21551077872437
2007-06-06,0,3.08064467594517
2007-06-07,0.003171428571429,2.38176859689948
2007-06-08,0.023435714285714,3.03179315502857
2007-06-09,0.037628571428571,0.67743664760118
2007-06-10,0.037221428571429,1.6329939149467
2007-06-11,0.02585,2.62744091287605
2007-06-12,0.010685714285714,0.605606339335126
2007-06-14,0,3.65066755534227
2007-06-15,0.079,4.77649910904622
2007-06-16,0.142692857142857,3.88341271120665
2007-06-17,0,2.01170248343503
2007-06-18,0.715035714285714,7.92035225957058
2007-06-19,0,2.64519755333715
2007-06-20,0.1807,3.7362386367333
2007-06-21,0.706578571428571,6.88996334724969
2007-06-22,0.060364285714286,3.99368228078414
2007-06-23,0.170071428571429,4.28142183172808
2007-06-24,0.034514285714286,3.39855944869462
2007-06-25,0,1.57718565014569
2007-06-26,0,4.43151772020765
2007-06-27,0.587357142857143,5.70798697128195
2007-06-28,0.5569,5.20119268129598
2007-06-29,0.002714285714286,3.09636174317887
2007-06-30,0.136957142857143,4.12646074861138
2007-07-01,0.196542857142857,4.6029201572365
2007-07-02,0.332371428571429,6.45644620775303
2007-07-03,0.000242857142857,2.11473992031509
2007-07-04,0.690657142857143,6.62751054871242
2007-07-05,0.964471428571428,10.0870006909109
2007-07-06,0.73985,9.6180809807307
2007-07-07,0.957257142857143,7.80147000832395
2007-07-08,0,3.07857867461348
2007-07-09,0.335821428571429,4.53471257810673
2007-07-10,0.837164285714286,5.10666012011844
2007-07-11,0.327471428571429,5.03990010395797
2007-07-12,0.822714285714286,7.19365628220083
2007-07-18,0.00935,2.80921603726132
2007-07-19,0.006071428571429,2.64844705064524
2007-07-20,0,2.94275192977479
2007-07-21,0.125935714285714,3.35696795001972
2007-07-22,0.8752875,6.58108168269201
2007-07-23,0.173792857142857,4.47830165482058
2007-07-24,0.358778571428571,3.3240938629686
2007-07-25,0.817321428571429,8.14512449468508
2007-07-26,0.02385,2.01435458242614
2007-07-27,0.76255,5.53667265356734
2007-07-28,0.075628571428571,3.61428064562889
2007-07-29,0.150571428571429,3.71702766734841
2007-07-30,0.227935714285714,4.23610895633664
2007-07-31,0.176078571428571,3.78459221482155
2007-08-01,0.065921428571429,2.43505640661836
2007-08-02,0.430057142857143,6.19140656826348
2007-08-03,0.189514285714286,4.24667023896975
2007-08-04,0.363928571428571,7.21518787194522
2007-08-05,0.314364285714286,4.12032021441216
2007-08-06,0.0743,1.91045478234657
2007-08-07,0.104392857142857,3.26264270097938
2007-08-08,0.045507142857143,3.14470862137051
2007-08-09,0.0009,3.50534545374457
2007-08-10,0.372957142857143,3.36030209904974
2007-08-11,0.2447,4.18342044754081
2007-08-12,0.417157142857143,5.40191616941202
2007-08-13,0.2053,4.61825418860496
2007-08-14,0.009371428571429,2.67965332705227
2007-08-15,0,2.48079717945783
2007-08-16,0.802325,6.85120532959997
2007-08-17,0.620464285714286,4.56533882229928
2007-08-18,0.150892857142857,3.96126669819596
2007-08-19,0.027128571428571,3.56769841554064
2007-08-20,0.024485714285714,2.33623910160709
2007-08-21,0.683321428571429,6.85186278815666
2007-08-22,0.246235714285714,4.4500309480583
2007-08-23,0.393057142857143,5.77186620833091
2007-08-24,0.0344,2.20729181194398
2007-08-25,0.149971428571429,3.97008640571039
2007-08-26,0.129064285714286,4.98856288914046
2007-08-27,0.113878571428571,3.33052218855013
2007-08-28,0.213571428571429,4.38867256918814
2007-08-29,0.013414285714286,2.84220824675988
2007-08-30,0.024392857142857,1.59909981513821
2007-08-31,0.0936,3.67167674826681
2007-09-01,0.2014,6.65590005218524
2007-09-02,0,2.02636263182903
2007-09-03,0.071178571428571,4.75622185057281
2007-09-04,0.506607142857143,6.55245377721918
2007-09-05,0.973235714285714,10.2681931489372
2007-09-06,0.491192857142857,2.31164103738096
2007-09-07,0.739328571428571,7.35781150498453
2007-09-08,0.810207142857143,7.77488588615213
2007-09-09,0.8384,7.87389541760256
2007-09-10,0.01365,4.92389930111515
2007-09-11,0.60485,7.47332519550863
2007-09-12,0.827364285714286,7.82781251018344
2007-09-13,0.119735714285714,4.8600200602563
2007-09-14,0,2.57891520261901
2007-09-15,0.566971428571429,7.44744927456108
2007-09-16,0.3469,4.86220541585606
2007-09-17,0.028385714285714,2.34526228329905
2007-09-18,0.915257142857143,6.32759135372631
2007-09-19,0.238907142857143,5.35435728329344
2007-09-20,0.019378571428571,1.81022238014321
2007-09-21,0.031164285714286,1.89763491595474
2007-09-23,0.059521428571429,2.96929207505141
2007-09-24,0.37896,4.85369737225599
2007-09-25,0.032878571428571,2.73098075515872
2007-09-26,0.061371428571429,1.89605234892256
2007-09-27,0.494385714285714,5.97216422236626
2007-09-28,0.944,7.66007976165585
2007-09-29,0.020242857142857,3.42882613008668
2007-09-30,0,0.923553738300088
2007-10-01,0.07135,2.58227370462399
2007-10-02,0.143721428571429,4.41154912218718
2007-10-03,0.028107142857143,2.98338908299075
2007-10-04,0.001728571428571,0.698272759073943
2007-10-05,0.09435,4.66921018920416
2007-10-06,0.106821428571429,3.75188855272628
2007-10-07,0.1277,3.2539484092703
2007-10-08,0,1.17323398646375
2007-10-09,0.03475,2.29764929296721
2007-10-10,0.006416666666667,1.93324323697259
2007-10-11,0.309378571428571,4.14483906963247
2007-10-12,0.197121428571429,3.96449993771273
2007-10-13,0.852921428571429,6.74393620107706
2007-10-14,0.154721428571429,3.20957069527143
2007-10-15,0.70355,5.75549685058734
2007-10-16,0.030014285714286,1.94207250438865
2007-10-17,0.021314285714286,1.7624697978025
2007-10-18,0.36365,7.28172405350824
2007-10-19,0.983007142857143,7.93974312450371
2007-10-20,0.898707142857143,6.86050038081168
2007-10-21,0.13465,4.11634359322945
2007-10-22,0.862985714285714,7.96503143219272
2007-10-25,0.015428571428571,2.38396638184064
2007-10-26,0.616092857142857,5.29340999074757
2007-10-27,0.2469,2.32970315608233
2007-10-28,0.165621428571429,2.59581067556328
2007-10-29,0.0067,2.97751345395103
2007-10-30,0.050142857142857,2.62163430093214
2007-10-31,0.532085714285714,6.09655483731904
2007-11-01,0.210121428571429,4.48368635011998
2007-11-02,0.180207142857143,5.96241694397591
2007-11-03,0,3.80808245982782
2007-11-04,0.627742857142857,7.51515238306742
2007-11-05,0.157735714285714,4.77865501287846
2007-11-06,0.401042857142857,5.94674484008214
2007-11-07,0.793014285714286,8.26157737391957
2007-11-08,0.874442857142857,8.22312009803047
2007-11-09,0.800157142857143,8.7543041574173
2007-11-10,0.998035714285714,9.01310453738781
2007-11-11,0.992392857142857,7.81436423574965
2007-11-12,0.868014285714286,8.41484399100406
2007-11-13,0.604535714285714,7.40514271017863
2007-11-14,0,0.984186139305729
2007-11-15,1,10.7009153774068
2007-11-16,0.984157142857143,7.04634189060378
2007-11-17,0.581485714285714,4.8791018439262
2007-11-18,0.263242857142857,4.4599244915797
2007-11-19,0.198307142857143,3.26471839214531
2007-11-20,1,7.2557773851663
2007-11-21,0.321035714285714,6.10432094412766
2007-11-22,0.171857142857143,4.04781271682755
2007-11-23,0.999028571428571,6.76648017243511
2007-11-24,0.263778571428571,3.55638286139992
2007-11-25,0.632821428571429,3.60956603521475
2007-11-26,0.832978571428572,9.28114777732251
2007-11-27,0.837935714285714,8.53349811582126
2007-11-28,0,0.72449695647075
2007-11-29,0.834614285714286,5.68809619034432
2007-11-30,0.342085714285714,5.88900012260355
2007-12-01,0.067271428571429,3.43772353103843
2007-12-02,0.362528571428571,4.29781250822918
2007-12-03,0.4232,4.99590796941804
2007-12-04,0,6.31431929812439
2007-12-05,0,2.13987936681348
2007-12-06,0,3.47181040571332
2007-12-07,0.176964285714286,4.3846798057474
2007-12-08,0.358385714285714,5.61239335197904
2007-12-09,0.732721428571429,6.99158103501493
2007-12-10,0,1.94650174830578
2007-12-11,0.507714285714286,6.3041378639151
2007-12-12,0.445957142857143,5.55123448632461
2007-12-13,0.999914285714286,8.34357450315652
2007-12-14,0.552435714285714,7.85867828355171
2007-12-15,0.3909,6.37061204135551
2007-12-16,0.352664285714286,4.96218159142184
2007-12-17,0,2.17525989333551
2007-12-18,0.001742857142857,2.08828867564007
2007-12-19,0.140014285714286,3.80559012837201
2007-12-20,0.013842857142857,2.24420544210112
2007-12-21,0.065628571428572,1.96018427993941
2007-12-23,0,1.48859937490486
2007-12-24,0,0.296675741927991
2007-12-25,0,1.52367362432961
2007-12-26,0.01855,1.70718811352515
